sensor_id,timestamp,engine_temperature_C,oil_pressure_psi,rpm,speed_kmph,fuel_rate_lph,throttle_position_pct,vibration_level,battery_voltage,air_intake_temp_C,manifold_pressure_kPa,gear_position,brake_status,ambient_temp_C,humidity_pct,gps_latitude,gps_longitude,altitude_m,error_code
1276,2025-01-02 06:00:00,86.08598187918169,43.086949048601625,5615,43.93118775460911,9.078249222013987,86.29723989869625,1.7550616101393706,12.678554347251659,32.086007871895966,83.8593583082703,6,OFF,35.71965367599127,69.55634786908323,-64.64365128884496,68.07926933525664,168.5133417376902,
1160,2025-01-02 07:00:00,94.38022597421676,33.99915001799195,1872,60.08778505088065,7.2272807041588605,53.18890790075142,1.3636617176145058,13.216106978169885,26.832631072246713,103.23729209827904,6,OFF,17.81961186594851,59.01973212690994,22.489878673409763,23.426021893209708,277.81545060182464,
1459,2025-01-02 08:00:00,106.63769789448251,34.77752626800061,4025,83.45603424074699,2.214768794688184,78.94321941951912,1.5986280901028536,13.31643621563354,39.539043944906396,97.29810803353269,6,ON,23.88509212874888,37.92148211430592,41.19669170794725,129.12193977461862,154.54718248244325,
1313,2025-01-02 09:00:00,82.60763568544893,38.88802640056079,5754,41.24630252819521,8.70098794494535,29.678668201985058,1.508340874721982,11.878636639313378,29.6372883838238,107.98616974064547,2,ON,39.41805329015908,65.55795653425297,77.74429186754205,-137.70867640446255,288.4782571890504,
1021,2025-01-02 10:00:00,88.92805524838874,41.48653489424911,2116,49.83786514504256,4.849520084796417,54.13696101572687,1.4773861162731703,12.170486230565645,28.74255371254255,128.9399618003342,1,ON,21.38422688556606,28.139157620501646,-39.803053273026315,102.83997670000423,305.919064105529,E01
1252,2025-01-02 11:00:00,85.13782714246877,43.11399915731961,6499,70.07620936615938,4.448848215814603,34.52299536699724,1.7103876980256698,13.006774019985276,35.47169893201327,90.92137735112226,6,ON,19.95280589812884,57.54872681560213,81.03801705577743,62.46604325421325,181.5739928637392,
1747,2025-01-02 12:00:00,105.92981794259464,44.750892397642836,4945,65.90867959854228,6.78565666474934,41.42009255718303,1.3564260300407418,11.767553789935526,32.01096318723861,82.03903431468933,3,OFF,23.429633094073704,50.60036735315242,-78.61271907227854,-138.5960627418848,266.42164952907746,
1856,2025-01-02 13:00:00,85.66058400989948,42.697862032000714,4483,46.87461888515632,3.3927292914951845,73.24138648126686,1.3708240319453164,13.310088481346686,29.122412861064756,87.86008861476991,2,OFF,43.53410797899828,38.75115079722086,18.54249540562587,70.13546275381947,302.85895648072164,
1560,2025-01-02 14:00:00,82.67307798696156,46.73372989320498,4073,53.75708995904789,4.95679615301758,88.16624823327128,1.7392808549999261,12.42805890259367,26.796341261177783,96.50772876668621,2,ON,29.4620183628948,62.28034984176501,-79.71611051820061,-21.04297600326106,227.54981898142333,
1474,2025-01-02 15:00:00,84.21723086035863,40.63396579840235,945,42.288269060244914,8.335647810936312,12.14953910877654,1.2039224027494042,12.88751651755451,48.288509019995374,100.9634625055499,6,ON,25.19081627779768,80.99335146381978,70.87935379715006,160.19452280010353,283.6818182854312,
1058,2025-01-02 16:00:00,88.64282617681768,36.20180309760889,5810,74.70727499280858,6.834326368496254,63.46392564873805,1.2359339427533018,12.541804668569611,31.808928811308693,101.71793193679873,3,ON,19.756400443184166,89.92332898341537,5.365630272609735,-129.01991377755624,110.72970636371596,
1510,2025-01-02 17:00:00,82.06494982327389,39.98324565170513,3840,56.16177963494202,7.218359671408829,58.21438075777985,1.121905712596922,11.903805236108155,35.422147886921984,127.0399142676315,4,ON,30.38816928181123,62.54339381203972,30.48270313730329,51.42002069366566,304.90980591217055,
1681,2025-01-02 18:00:00,86.31550010913304,39.65509669827104,2262,86.88233866140948,5.014634099253789,11.841503917593188,1.754703273982966,13.127772301065987,24.885272398832523,124.37258566982263,2,ON,31.596997699307984,48.329411203041914,59.68330666388147,-42.48718363333947,251.4997119346588,
1475,2025-01-02 19:00:00,91.57201855097078,27.108922851687538,5476,61.216503660600324,3.692445001547845,21.189433044010908,1.4684289095756198,13.975361515268665,27.110073067881626,119.5441973360044,6,ON,14.268214905245301,35.76449701513411,-62.944087952885624,164.45328141271602,237.1085311681984,
1699,2025-01-02 20:00:00,88.84526590076267,37.193165704521704,2384,56.70389544895685,7.060226143970601,31.100249473268025,1.10591545617628,12.342495861822155,40.56172944145144,137.71657954926013,5,ON,31.8662819194616,37.996726257657826,-83.0535188511359,-61.20903769550047,299.202072645224,
1975,2025-01-02 21:00:00,98.31708576975848,41.57101866475225,1282,55.24767358062304,7.3953842343629255,16.693107081750146,1.7561425686927206,12.43882072457738,36.98465469677818,112.36147684993946,N,OFF,23.488477133765695,53.561848470483596,68.19860626431338,166.38692741704807,336.46448378619885,
1782,2025-01-02 22:00:00,86.80644922185222,37.87892217394107,3979,56.337002472113575,7.327490079121665,24.372948252434178,1.3333373515273694,11.27545022836647,32.288110518666414,116.6253262526896,1,OFF,25.247986346286066,45.70943908964965,-33.31201905739215,144.53490639626966,274.28579206769984,
1189,2025-01-02 23:00:00,87.95383494522412,36.76895319088501,2049,61.66231642700704,6.313603845176798,26.76007988617075,1.2384965763489344,13.27575145172806,28.092145541014883,112.0715578284065,2,OFF,16.157109970116817,83.9670165837461,-66.78379657311025,-82.66203528816372,330.43569415244474,
1957,2025-01-03 00:00:00,92.71061748742264,44.55688097902282,5568,97.68611364867479,4.549397634791894,33.56738330390596,1.4412964323369144,13.055882661421002,28.82982114021712,109.6135797069068,5,OFF,21.0001797217109,45.78068273589967,-5.676977324324426,109.27503965751396,172.33583737365103,
1686,2025-01-03 01:00:00,112.44806606010563,35.4172708761228,1430,54.91710494850961,9.656654382089595,74.9390452801159,1.9436170828403674,11.733308068972542,26.619446323719355,105.91594786274263,5,ON,14.69857734777171,46.14112138018048,17.695093625283377,178.41751264926216,283.2974418917033,
1957,2025-01-03 02:00:00,82.12398089641128,43.55811325235412,1461,55.40469808843036,6.719681164476263,57.19122038506007,1.381511341051029,11.567557268976557,24.215753349306794,94.04714432627019,2,ON,14.217818298836992,46.847415870378384,-84.42529138394818,-89.04131921833836,243.3998073572864,
1562,2025-01-03 03:00:00,109.23624412145278,33.336277646058576,4303,60.98390768524768,5.739170037616248,98.62466719514015,1.6726016592346753,11.625384358417367,34.61922092130507,81.29832628243203,4,ON,28.7709022042678,78.56341472573607,-40.51878151372421,-22.760219043604906,210.58904476418414,E03
1875,2025-01-03 04:00:00,78.16426832055463,53.80380967863092,3652,76.3541175951639,5.7458261437749485,41.4735826967471,1.718124006135286,12.922584562686408,32.69415611396029,98.0401904655683,N,ON,21.448834345568915,65.55518245928313,-84.09602263015871,7.265065164033473,153.5659282568579,
1566,2025-01-03 05:00:00,92.28970432230437,38.92157236549372,3266,38.68523158390831,6.224396217110331,75.3865073836925,1.6329819894019217,12.97249570980704,33.68039408171136,108.48660549508095,1,ON,12.00362330137584,62.99181952232249,-14.339629944810184,-73.82479111060884,280.58935245013316,
1243,2025-01-03 06:00:00,86.60613706821803,38.38367355351972,1787,66.82639105364468,7.604412393236971,87.14684213765338,1.8813214949022785,12.138333027815605,28.31551006018868,101.08392851460985,2,OFF,46.77052647488376,43.390011566870356,71.11800523192397,-174.50465772742928,293.76450267082646,
1831,2025-01-03 07:00:00,81.84729063478076,45.71532951444959,2346,47.738622359682566,6.284442184958179,67.8978493038042,1.2878651986103162,12.8496300156914,31.278194875665818,84.01996458821117,1,ON,13.753449606840636,77.25329237827076,86.87743406884246,-100.7534720888904,317.1011375496624,
1504,2025-01-03 08:00:00,96.9909238185999,37.90647579596776,1449,68.29909033426424,7.287769730171246,41.1864740417496,1.186999547084899,12.679438560495576,27.83978117512933,97.51175425024933,3,OFF,35.92102961019334,22.68547029489908,24.66855963065295,-78.50272163696695,308.8245218817516,
1130,2025-01-03 09:00:00,95.99896633711006,47.27463904162833,1768,52.59360086459316,6.227096531839811,75.35946307457529,1.1811100031925015,12.41636514657289,26.363459686148467,96.72995787125294,5,ON,10.235363583781982,80.95580206366792,-60.90521511877348,-20.304107525452622,211.4145156470815,
1484,2025-01-03 10:00:00,85.18751866176494,41.85796915243263,3437,25.4384649036407,5.831469162794429,20.366713777268487,1.456659475410062,13.08509841334265,38.33531218071088,99.0646803704683,5,OFF,29.565023351677954,55.892492985575075,73.05289019987504,-118.40310777117533,314.5352757656065,
1818,2025-01-03 11:00:00,69.06205995964937,39.408010497268855,1900,65.54366404031228,6.961875589992584,32.75521651801324,1.2158860026478413,11.997532199385981,30.607536484203713,107.36373023389989,2,ON,22.494396313813088,47.877516440438896,2.924608176010878,134.37156840900212,319.8173751955922,
1646,2025-01-03 12:00:00,85.79952535372485,38.874970483148125,1240,65.41717155520303,6.904929050510694,54.66852550992888,1.5442622735595986,13.173769606796947,32.5372716914327,110.59387055365454,2,OFF,18.70943268641595,54.801709650237996,-62.32512382147475,73.768007783281,237.00080373736475,
1020,2025-01-03 13:00:00,91.39204110956817,46.03796085215131,5816,51.313795372808556,5.745548821357268,57.54093872861483,1.523096525917468,12.235739222992823,34.17877006928751,92.49922823538171,3,ON,26.96742323765706,66.71908713736818,75.91080050129904,-149.3278280785217,251.42141318558592,
1840,2025-01-03 14:00:00,90.01813611194676,41.15243607301751,1569,50.42484209785496,4.8761895634286105,2.2141475472629457,1.8055719909558121,13.490768340983522,30.67020443116512,114.71681782018771,4,ON,25.622598563293323,20.893579856252813,46.344429130158545,54.03328241037531,203.29228964752292,
1166,2025-01-03 15:00:00,97.55935281791652,42.16154365595385,2143,40.32940912368521,6.512593372110652,94.51141887560087,1.587343292470812,12.097346988259266,31.203163720125772,116.97457179502469,2,ON,16.87534816317955,81.00862995207734,41.706949090167285,55.316331506023346,324.0443145326666,
1273,2025-01-03 16:00:00,109.33542629429991,42.70500936301814,6722,71.59649912308308,6.117523003443891,69.662727121739,1.3751544432415654,12.424213960699936,24.566874115231464,104.80452899572818,5,ON,16.42261119213,51.2717667717975,37.65252668299284,164.239622511706,174.41064270155323,
1387,2025-01-03 17:00:00,94.13874837250808,40.664680926113455,5158,73.23323673700212,5.167692430843864,49.57037502318911,1.6232547613298047,12.629293568771176,25.51942485781707,109.97125407929602,1,OFF,9.26085788005599,44.007656379005475,-53.938832202640384,-178.91248631178195,276.7485336181885,
1600,2025-01-03 18:00:00,95.67768367757625,42.599361131749916,4529,46.814236722361656,4.736399276194804,93.31272344083084,1.1909417940306177,12.626159273911242,25.260926224357767,114.76347163692922,N,ON,28.05564384357051,29.677189594383997,-52.01879549264531,-90.74431806990941,220.15854059421434,
1315,2025-01-03 19:00:00,91.4818173137915,39.40838288659505,4706,51.90098310691724,6.615713765841685,43.90955652508285,1.4885577935927048,12.845414250309048,33.027292084102676,83.53533025630793,6,OFF,12.461951728999916,50.76257620509095,33.89273971690589,154.00493257511357,194.60735902217445,
1013,2025-01-03 20:00:00,101.72435782392242,39.75095684086712,2377,59.05066318291555,6.825142585541542,98.04355702703718,1.5958203700786742,11.957158790876662,30.354453264110326,115.82097002472693,1,ON,25.039749565171824,54.74259398990652,-50.449904980128565,155.5682095433819,156.26358597192961,
1241,2025-01-03 21:00:00,95.3140001096033,34.40442535986646,4808,94.0629792155332,5.459951828017709,51.22847572434851,1.538795279445038,12.581343795876682,25.51984218117206,88.14908691103071,4,OFF,30.92477984120716,48.255268614543446,-11.039094575451202,79.41111097342946,239.22969360145035,
1776,2025-01-03 22:00:00,97.49105676964324,41.48880125459198,5894,68.17682621383398,5.130094446130611,11.428576999797945,1.6245195284807952,12.66906585320136,32.900494208176035,89.60947545057432,N,ON,27.08055031824054,67.5062065678828,50.76032860690944,95.67479557711437,186.77074427010473,
1345,2025-01-03 23:00:00,108.08956829020163,31.402294966438898,4151,45.84876727487431,4.754617216444214,76.48009724592772,1.3067861952861626,12.336130887985936,32.71728230477053,102.94433751722141,1,ON,17.768687019827418,49.46275701314582,51.11145325761137,-147.06613514532705,252.8209726636902,
1564,2025-01-04 00:00:00,92.26984301219349,41.41779035305456,5595,64.55670464235759,6.573382408717379,67.88977250778404,1.8456094208428548,12.802029308729708,26.525170043503177,67.83939811487997,1,OFF,34.08812411349969,87.29923044926014,-8.412880945345265,4.995300520164108,338.4668661700312,
1897,2025-01-04 01:00:00,87.29037737832262,38.596919919175924,3149,39.34962689042877,4.794034389538895,77.29867213055867,2.046650684818712,11.92681504325611,29.86086227685363,102.6343046233864,3,ON,20.92028521898747,61.94942624765143,52.594188889544114,-96.63012313596022,259.9753663219444,
1339,2025-01-04 02:00:00,94.46289348001918,41.872925547254894,4402,70.76985464874257,9.361701853531097,95.1442028725681,1.0191971565424218,12.436773055474658,32.73570837530239,114.72671420433704,6,ON,11.658392409950089,76.52345549563363,60.95192331565022,-114.76150429909778,349.86402511423245,
1091,2025-01-04 03:00:00,101.36242317119263,34.75585832959162,6499,85.13321090316728,5.384577846043505,77.64893026510181,1.1353206012137256,12.223407937798166,25.708223229402883,75.31114230330975,4,OFF,22.162724955467223,27.65491321766352,27.85963523116685,111.7091876843997,200.88633732609233,
1366,2025-01-04 04:00:00,95.01426757026081,29.40321315980679,2041,85.19687527625936,2.3621785831910986,61.133660221664684,1.5129249024073157,12.43828453522549,32.83113382447975,116.33513986819676,5,ON,30.86797377984726,47.810390506213395,-48.88334658448437,-131.38627079500293,185.95296000003262,
1955,2025-01-04 05:00:00,100.60638578821411,38.245673465132306,1925,71.02340255211507,5.954742500056298,85.7308902360841,1.423034705834138,13.323517729960601,31.505118020817807,89.51818572208818,3,OFF,18.25585685589873,43.57933910130069,-40.677879530601444,-11.285410681301329,198.64922058858608,
1454,2025-01-04 06:00:00,83.31025172683314,34.770436655714505,3401,51.24881466197806,5.890449780271796,67.32464393545315,2.0689237217318346,13.3332278630787,25.00400147249487,103.10292670739202,N,ON,33.78182414970304,59.86376716956143,-33.328592026427636,157.8881662509719,246.7449730622348,
1427,2025-01-04 07:00:00,81.31915774595512,31.09721658394759,1990,40.48647365228811,7.667577851286283,40.81190568259231,1.5659352970273384,13.23520823029061,31.09898367499051,91.69638239491807,6,OFF,17.296739347823493,80.2779464042998,-68.97526060788864,-113.10045999647669,386.14743438621514,E02
1508,2025-01-04 08:00:00,84.54962384652909,43.83991634847285,5901,38.99692434946336,6.432189355091556,88.56197642417733,1.9177635761177871,12.368871359959574,31.828242933279522,108.59377726193568,5,OFF,18.657868063144726,25.483675243340468,-40.83126833340988,172.07763254576446,166.89426432242797,
1775,2025-01-04 09:00:00,77.32617698487665,48.0061911357102,4931,17.906743357521847,4.749247224840296,22.190046078437287,0.88526283406392,13.053809138400103,26.869994369306006,115.37421334245646,3,OFF,14.539209841467473,25.080235863129754,-52.28653962374422,177.94367487398125,280.9831559081212,E04
1942,2025-01-04 10:00:00,91.10299578633422,36.01524282112725,5639,70.40783644511882,5.570412189754835,71.46412749087241,1.7442508449997056,12.6561810634629,27.263581750668955,109.70515546573746,6,OFF,31.837095369080295,79.52223957103192,-8.040825034451615,20.022175685665047,215.00173319797332,E01
1034,2025-01-04 11:00:00,85.69974614150084,39.621145863892735,6660,58.457467196634006,6.491129657476482,88.1563454940757,1.2853449542225037,12.622794851751504,24.95790034534405,99.9402827575945,4,ON,24.467574299107977,34.89950602268502,73.51875861700768,-118.74861353622316,238.80984744745183,
1205,2025-01-04 12:00:00,102.30211353644378,38.461071916600936,5248,73.6382424967969,2.752928624534384,73.13165197032963,1.2805372291141028,12.561319326190414,27.75500515438053,92.86216995109862,2,ON,15.202380522560258,66.81272781148695,-71.19354298428755,-66.20224034127757,187.09900443668315,E02
1080,2025-01-04 13:00:00,77.0877563780253,36.70550789011899,6818,81.42047227852183,8.007932601585676,69.72754190538569,1.4254925920763628,13.479208928689562,29.939589947814262,98.9604695594333,2,OFF,21.037896577188967,58.00146926525636,39.648226310531214,-27.182580236447336,293.956916201977,
1931,2025-01-04 14:00:00,105.54922676636602,43.318686069440105,872,61.49858315853615,4.753245171293003,75.26382940718361,1.0726249080806725,13.282919302778232,27.277389206528397,109.83957197439463,N,ON,-5.711509878990277,78.30255164210607,33.710940794363,-68.64327923103974,247.8037433522439,
1561,2025-01-04 15:00:00,80.1879966476245,45.050707302143095,6272,62.18942414569725,8.125565731421425,46.50552483006444,1.6328356575965557,12.972448209223549,22.575560508780562,110.35399598759378,2,ON,32.77972363466643,28.756223688548246,-72.76424424059562,-78.97119124445432,304.37267753470826,
1871,2025-01-04 16:00:00,77.6176914885165,35.65696405367198,2714,53.035194832538004,6.588697711689883,87.4170682157026,1.5572144900150384,12.514849517244686,26.557059876816865,108.26239873264183,3,ON,23.292533605016928,29.08480760058279,76.063032883044,170.0026953178887,258.76225970162807,
1387,2025-01-04 17:00:00,81.75348672348927,40.22383433547452,5989,54.80873374241388,6.9443912045909615,20.34364751360912,1.5798576744561812,12.619780379127281,27.91353946593999,80.76133687664434,N,OFF,0.9376184899010269,58.97728521948153,12.324996388227532,-124.78866213033157,153.41880114115625,
1001,2025-01-04 18:00:00,109.51280085735755,46.42266516966947,3272,70.92704868709401,7.7241351540019085,12.73864160003393,1.7661093066398719,12.865283302268868,34.08419354816126,99.65466312346885,5,ON,10.433185586759182,86.24650573508596,-24.52940619557684,83.99804713807043,304.8271397987607,
1389,2025-01-04 19:00:00,89.59914862626997,43.44518101607486,3846,57.38437454452034,6.859698079038748,28.550878011851154,1.954434613858246,12.339195544072988,32.973824573884656,90.49856553704272,4,ON,20.78405937442397,49.0498430859528,46.176945029155206,-179.85229580189704,149.349968384516,
1565,2025-01-04 20:00:00,95.29435511653803,44.18848719200244,1507,55.214884998707646,7.009329324476177,53.157739677499315,1.3908866852737358,13.069157857982251,34.18110539437501,109.97393529858742,N,OFF,11.85829240895163,42.88594701782864,-43.674217487705874,34.625760984855674,156.5048658541794,
1105,2025-01-04 21:00:00,88.1610826227198,46.83992653721207,2604,59.72524710835723,5.753375339307928,51.05617954093381,1.643205191920942,12.139377444278546,26.30490551500516,88.52542369932105,5,ON,32.933493236860585,62.46825262385201,34.83177066833767,149.73948142345887,204.1398659934182,
1771,2025-01-04 22:00:00,89.09921366819793,46.77422586186625,4513,73.29495294092385,6.5582530222081425,82.05987576765867,1.5878964625004939,12.795921843998702,30.707753895396717,106.78080637126337,N,OFF,29.185728859911546,85.13140203815217,-82.8519826369955,-76.34372612644115,204.8072229023832,E01
1821,2025-01-04 23:00:00,84.94119946765706,45.143213151515326,5851,49.61007663254846,5.118753277542385,40.45686564040174,1.613284351898682,11.455142225103685,17.884767504992332,95.76718358778206,1,OFF,28.59535943517869,78.58494829912365,61.09344676966896,-113.2106489072211,319.8010682690741,
1476,2025-01-05 00:00:00,90.50743958855266,40.724687073905905,3364,59.00207223671951,5.484883350618048,48.434442629150865,1.617779299339795,12.324690736698935,32.144601990904945,71.81355725101388,1,OFF,-1.0434693521470493,89.68385275132539,-9.329247536162669,54.60472615623371,241.4421806624818,
1702,2025-01-05 01:00:00,94.94599891881714,38.08758491270954,3275,63.67916756667645,8.947042571953363,1.3367683259395635,1.9771510033694517,13.638838566459722,33.054488369503986,113.96438928831996,N,ON,19.74541585793106,21.579800824166398,24.604724584429505,76.53650662742155,312.36926459873314,
