vehicle_id,mileage_km,engine_hours,last_service_km,oil_quality_pct,brake_pad_thickness_mm,tire_pressure_psi,avg_engine_temp_C,check_engine_light,error_code_count,usage_type,ambient_temp_C,humidity_pct,needs_service
10564,64280.16640770042,1091.2394924701912,6091.437396940157,86.99691596476849,11.027195949305558,27.05289969395208,76.06168956187076,0,0,private,33.72146776816358,66.76136167587919,0
10897,71788.25371193557,1375.1401128468872,14397.96293993183,13.065234382346292,6.773278374963434,32.029641829489286,84.33871411392433,0,0,private,19.015231483026824,32.367761992341364,1
10339,55430.20867913706,1363.0497308368026,13035.655503918093,79.0509794274885,6.7144853941028835,38.226912626497516,96.20747555279424,0,0,commercial,9.261399486192044,60.61599725393992,0
10091,58719.71201053586,1525.0828961716413,16555.794431590526,12.48208139668483,11.40304214084147,30.883182547143203,100.40188564792751,0,1,commercial,24.830041765790064,83.28244905181916,1
10366,40554.48714102331,944.8330624013413,3737.0549381725214,79.42106625494054,5.783485076368026,34.47424701971689,75.95998703618902,0,0,private,27.348300239749125,42.4126817199907,0
10955,63151.319749284885,1231.4205895914392,7487.687565446917,27.576756825135696,4.677513674587156,34.44802054632327,116.45036790415159,0,0,private,26.995341501480333,66.91777832310515,1
10454,58276.055156976116,675.4359045127421,11405.897811347264,87.7090581018189,6.342969127725,34.59559582400383,81.02508436832791,0,0,commercial,22.38661401992765,33.153251215889156,0
10427,39348.08063108774,822.7979098713466,5371.895751128168,94.40420938253979,6.674431042411268,32.49998506117197,76.87817522472217,0,0,commercial,25.998016797311475,63.73567791031077,0
10508,23184.925821023273,1465.2302509677538,13208.437185773248,14.879596940511563,4.505093830609869,33.698257948232644,95.02714891773257,0,0,commercial,37.12355846681798,43.55152462722571,1
10775,31691.448435772185,914.7948625784019,16123.135436131659,46.267560506539354,7.743916587450777,34.097040860039016,86.51706546418544,0,0,commercial,28.053873351700073,34.78457810115662,1
10942,39961.959077281805,947.7273605856435,7083.210138863259,98.09873781626851,9.896892699723072,33.90633808494307,85.03947687460256,1,1,private,22.013052599975325,41.92274354925446,1
10034,67429.05976620162,1197.5165776349852,10192.959701135165,48.34074359731466,5.4280904525703475,28.64774547945981,95.9564405756972,1,0,private,20.998417463232034,32.518874795545955,1
10205,73292.89663758989,1408.428309253962,17278.093450405584,86.35475225145451,8.175156437907178,26.87784655236804,74.72704309572191,1,1,private,23.641181138578155,83.1341275486518,1
10080,43407.23186788584,881.751961249771,18996.357875094996,58.87315221313199,8.791871351253546,27.339249369755578,72.97865600025298,0,1,private,38.093919694645116,47.80308204219902,1
10931,43881.26970843056,155.7573513719749,13729.006255302018,37.53299079196019,7.8332314494514135,31.189520022852008,84.02576634856771,0,0,private,23.53359432379042,37.169551348205715,0
10561,53924.345839587,938.9330273569465,12967.145865968047,28.57835555258702,8.371385179482118,33.781780203267935,100.77901739453326,0,0,private,24.841645243834336,51.388548871115304,1
10871,50182.19763609838,1561.6884233858511,5731.31732657544,20.322309108608728,8.394654525190422,28.686766167465247,84.45944706587217,0,0,private,21.141491432509575,42.43753167645469,1
10387,63964.01125961119,1302.940515305062,11796.047002289204,76.17981913776973,6.3745440861631355,34.77191137575321,105.99156684528614,0,0,commercial,33.791866859535716,72.10934776693281,0
10001,42152.17859619335,1597.162441136164,12784.104203874991,38.65405068230279,10.997165144023736,30.49317447647634,102.0101476117189,0,0,private,40.6786980379574,87.98539383198461,0
10389,64237.14481671498,860.4551573601913,8948.149207194772,51.12754622007512,10.49551366815243,30.521734366417764,92.82946184507485,0,1,private,28.604904395451108,50.66235596883528,1
10565,46411.628031953675,708.181119700783,7026.1187272216885,49.23254800011819,10.379822794482335,29.4916790123612,93.39723859374757,0,0,private,25.662183230283407,80.27233799805683,0
10105,62809.62066601784,1338.7645657942621,3593.511632615726,57.727902923313124,10.027351481087727,26.34564092295118,92.82002625016855,0,0,private,25.294262665393877,59.61041514917336,0
10771,45934.393065671866,1272.0068213055138,1311.3512247435392,86.55771456245522,4.850041061133952,32.68794238530394,91.597177286821,1,1,commercial,5.925545689714035,31.006496556596343,1
10821,40803.57975637433,1291.6662961131776,260.5824333941855,98.07393435834294,9.852124755623933,37.13800313851571,86.33758302521821,0,0,private,30.961206914278538,68.3435919456939,0
10476,78684.76459759955,1479.8989927951704,12897.212864336307,40.758420857381694,9.311202855099015,31.81200642940231,87.49812166792837,0,0,commercial,26.07333132796675,55.94041479880741,0
10702,65978.40623820377,1326.505477173678,10738.496626133885,82.7518922106303,4.926952770112433,26.448105074915443,79.30039843407418,1,0,private,28.4267364052858,65.54245662764724,1
10401,23119.323497971778,1321.6852779421135,7580.944342294517,76.45277946547176,7.570179289699843,34.341028434849335,67.89957210709821,0,0,private,19.308302447330362,82.27811888001655,0
10729,43298.39732315138,1414.5021041403422,8342.718511376806,57.352895145557326,8.553586898650577,27.12560602969103,101.0407060928205,0,1,private,21.924344968183267,50.830419945923225,1
10555,68073.84382667861,1350.7249896561082,11052.352707652422,95.60471436119332,11.32863419624927,28.372896809032444,91.57258436785298,0,1,private,21.711800507974615,83.08243362521489,1
10161,32050.092961797167,1457.2337795152216,9177.18464495703,20.04745155284028,9.449447715788517,31.284985483059288,90.06211355621787,0,0,commercial,33.17298387258431,72.54683099971584,1
10201,61560.174942846665,1502.5562474335745,3297.2340999808594,10.92642103096214,6.270868545443397,32.368530315620596,93.98449122857879,1,1,private,21.969921307175255,54.202344811458936,1
10957,60005.84155204687,1659.5066403722744,14565.001101371497,85.39619669554222,11.390776916903926,28.974007996499516,81.7160254520635,0,1,commercial,41.66128257687838,62.225549496057454,1
10995,39512.80132862124,1005.2426025288962,11520.630853349046,43.91498166337483,8.087559525427778,31.16805183030206,79.98937786615568,0,1,private,28.446899352120298,42.7906792763308,1
10269,49867.74430631289,1344.1686322232242,11329.49239906924,84.69688542070605,7.4883177261938165,34.145487202282055,87.16315306321847,0,0,commercial,14.794538720034147,88.8518109817142,0
10862,18649.733770545805,1088.902989420811,14187.813516791863,89.30902051954149,7.345763606822375,34.55653665442406,103.68098481763812,0,0,private,23.971629653984344,66.71458141352772,0
10815,76556.47274850078,949.9323038162199,5931.773219701627,6.245759361907144,4.752889523953733,35.75436926544279,78.31258971506874,1,0,commercial,19.786599022748675,23.069279674764093,1
10270,45363.61236204617,993.1379036758901,16068.65718862921,88.34647629860606,7.780460992367716,37.72825595688048,63.72934643191834,0,0,private,7.444940241439806,42.863533402360616,1
10455,62057.19577064388,1348.4866552684575,9299.78574028881,44.831905536942216,8.994970514611316,34.42966796498335,84.78598908181247,0,0,private,37.79576752091032,63.63201036313402,0
10461,59207.62012213137,1325.4757664358,14442.994401654374,51.04324890042322,7.229233344949568,31.34979045678728,101.42699916235183,0,0,private,30.62514033776003,23.943329445946787,0
10726,70368.21182149982,1320.123608771531,13672.245167438274,62.659251109321026,8.840904954495116,34.577941373368915,72.67455975645646,0,0,commercial,29.2656585431945,21.671893392339992,0
10251,43500.448896461596,1132.2859057292,4805.990859987221,92.63826067300867,6.271217858171639,33.40014870201555,78.19716396177128,1,1,private,26.323229282397634,51.50169676694618,1
10701,53057.340912912005,1201.0244253535232,12514.50202457068,1.911609442976403,7.71814417144476,33.519100932578766,92.63546740578168,0,0,private,13.943859450460499,43.2883125784869,1
10295,58386.63803921791,1445.3258087628149,11631.373354233427,47.68434683178171,8.633080653217263,32.531656355215055,115.69907035475335,0,0,commercial,21.131062883556506,50.68090256232161,0
10724,63088.12387145719,753.1820821052081,10151.558287471711,68.77220424305607,8.379321754126842,29.26383769353828,76.41788331473805,0,0,private,31.734246198272103,38.38853169160036,0
10719,67315.31507613386,1207.3926295285753,9528.141249823095,72.27069576982285,4.789069820561908,28.91571077653421,76.03065908532041,0,0,private,16.59023976173998,31.530242286008665,0
10748,42839.27404137019,1226.986844438037,9570.533751411042,69.2532431537108,7.1219880982575425,31.70864539677457,93.38698368839185,0,0,private,4.74584546999349,68.24003498862365,0
10337,40036.58835043366,1425.9912807232947,14063.447128219977,13.443512940812186,11.354925860625212,32.44673022753911,102.04674439993704,1,2,private,23.18315193775259,56.01997813874603,1
10878,70401.67049372257,794.9254764171525,12889.55256895755,29.93955883716812,7.015107851338964,29.96167723120486,83.7590128767429,0,0,commercial,23.86593956777969,34.01079478745568,1
10052,19443.860975417916,1648.5401236552234,10152.394251328324,35.87155254170135,8.03161508822368,33.27002584582573,73.78605843877831,1,0,commercial,26.084507331317674,42.37125983819988,1
10791,73550.48420814009,1264.089127328553,2540.3192676431263,80.4437207679505,7.826488498902111,38.24229771211757,94.33749220886347,0,0,private,30.82814914811629,61.42655353643281,0
10921,45465.13636885538,1279.974164008481,12472.217070418092,27.875987241455302,11.136479517839302,26.767007842165228,96.14841397302973,0,0,commercial,30.10084649784967,25.05605437907345,1
10216,49931.55756514556,1079.586072800332,13618.068095888897,21.070496386720315,10.58073624438934,33.74673343269128,107.78655126538249,0,0,private,27.070158441951374,30.321710648632568,1
10763,39764.860983197694,1361.406706439053,21502.05042723485,95.74480190380962,9.61506199963762,31.80207613732757,96.56947112324279,0,0,private,34.564251104693675,25.12719228751731,1
10187,49277.0677169628,1214.3862150849318,15377.16531552519,0.88632851134689,6.053515373254933,33.35196666600397,98.2806607637238,1,0,private,12.848241753493483,76.86221328998832,1
10379,69067.07338971373,1562.6945832319398,504.1180604226629,99.78208556819781,8.718366098384159,30.707855898619126,87.37854856132094,0,0,private,29.036654515819123,72.66864632484065,0
10492,61562.94652196059,767.5517255809154,10392.146995093213,67.68212988573956,9.135883486150263,31.5618203448585,114.41504342169468,0,1,private,30.01230690669554,72.731905231548,1
10040,57390.29725700608,1252.6637489671525,19056.875143324905,82.84692994491171,6.602790328807892,32.388501353024296,86.0185798941153,0,2,commercial,15.083501711358084,70.14277404332196,1
10156,51333.09509197615,1322.5537045132278,13117.744284508186,29.461939634619316,6.258965788304622,31.095098349394217,83.8807787858823,0,0,commercial,12.977035130540886,66.85697965689084,1
10014,28315.85041291876,1144.0882816910726,11643.260801866045,1.4315277667059978,11.41002829441406,27.438376047890305,108.09514918518607,0,0,private,19.03246298819519,53.38943407647225,1
10812,37337.9462972339,1078.600253007886,14501.143294576179,73.78695185615301,7.398393375566142,31.29825490806664,75.2576272110459,0,2,private,19.707668459877667,64.95947144549805,1
10064,44851.98145053248,1091.1128163093879,6888.109025045985,83.41445970006758,11.229953637822296,27.750699115411418,71.52591615472085,0,0,commercial,31.027355708019446,22.685308835158224,0
10856,56865.146816432585,1252.3917808103483,12390.44998313728,74.04761319535191,9.994187510989068,33.959579331740926,91.19556924598484,0,1,commercial,20.083689730471242,63.50250958597492,1
10838,51044.78996778319,657.0123297057881,8747.659805040448,14.285028730083859,8.815753564750644,26.403364696765635,89.98263476724304,0,1,commercial,18.14921185375037,74.4514393875814,1
10520,64752.56459537698,1489.504488318969,9901.882570947628,75.34279222569691,8.90506287271897,35.08596313836767,87.72112018449337,0,0,private,20.106930106443528,55.025085226907315,0
10343,57104.41081591347,1055.9604396912448,14142.272578475533,76.8922782107641,5.199160879338464,33.28868900061044,99.93929757121651,0,0,commercial,33.949058673233694,45.025932989906586,0
10128,50815.25866907857,1238.3408092100349,5366.4344875390925,65.85405156700548,8.413549559668834,33.30016584720168,80.9179381771143,0,0,private,25.104346995015618,39.41987143606854,0
10647,84136.41946350805,1310.1306800364202,16439.91236900969,76.61159327955862,10.834040825963253,25.50707039645648,90.64167125624674,1,0,private,23.565991797144704,64.99614351134576,1
10471,56093.40027574892,1042.258383806113,7885.940194572284,84.59214396777321,9.362679006371218,31.014201685725332,86.39894047361813,0,0,private,24.11995601039159,68.49608390409361,0
10062,43520.866975874414,1160.6884779003012,11303.314165752037,61.360411423745845,8.308673374128821,35.46069028597958,81.08781499893249,0,1,private,35.336482674612185,80.96773199037798,1
10138,77899.50509730395,589.4279278123488,2997.4601986252846,8.860471396967906,11.42387439163406,30.444176062909115,89.38159916039316,0,1,private,19.006626187174064,43.96338577226935,1
10498,68006.17322620098,1419.6370821999217,13599.186454356952,48.76278096672109,7.629918554678392,28.76581355010886,98.52595803295102,0,1,private,35.52406632752083,73.88406151699098,1
10592,77241.31685365722,1524.0207000966493,17232.51967973289,7.764933467160507,6.760888649956631,30.089989714982863,111.20568120430502,0,0,private,26.68397039137203,59.294907693253656,1
10391,48336.02096555735,689.7019344183739,7426.792253909265,40.75430310324308,8.307663832156514,31.795167132081986,95.79418982898969,0,0,commercial,23.716644944197217,81.79855434746554,0
10674,64644.63689721654,1078.0521369911214,4448.883067452,40.71064891256276,9.532934736223192,29.445888649061565,64.89164998598548,0,0,private,45.007203983474255,56.94684758069345,0
10418,28207.258113914588,831.0391865277556,11389.915323713543,6.600984414024158,4.564411808383478,35.70145169626788,89.61859914558352,0,1,private,16.554884081611227,56.234087987857706,1
10288,61760.09616371253,1146.6779035537782,17274.053224958712,34.88205339694793,8.569737286980835,31.805997410028823,90.49802790902832,0,0,private,22.17051392346395,60.451395700863635,1
10378,47634.14062618845,1394.5909004162884,2750.7171725954704,11.099809879131485,9.62069003107262,30.333291956156216,99.3620900957995,1,0,commercial,15.140550086687998,72.45207485997041,1
10772,29674.130667231017,1496.1926697769875,4468.4590938582905,80.82352100092221,7.460716749406278,28.09596941949326,91.84810302489738,1,0,private,32.619695764289354,87.52833351799227,1
10489,65489.00606026965,1536.5559568280546,7729.052208442421,94.76880259644707,10.213929532605283,33.45333981583681,102.53088917302077,0,0,private,38.513511469213434,25.149434795103595,0
10230,22848.03012505976,1593.163147407664,5898.280877346522,7.231647525793861,9.28237332482214,33.38499888413409,93.91670615615271,0,0,private,38.35938225123711,23.7404221673712,1
10040,21309.402244036715,1133.2761664633304,5914.072666955023,95.51152072917014,12.282766237022155,29.623373281445925,105.58798069497888,1,0,commercial,34.791590025168034,85.6285236185137,1
10027,55437.14688207953,855.9124113799683,0.0,52.25765993367452,6.498794204837569,25.291012915057564,85.61254079951706,0,0,commercial,23.419036257632275,57.09129378627443,0
10134,58570.21265490182,1165.6229099076093,12945.284737029338,29.95656779538739,9.661419700992179,33.23228656872765,91.44343467296694,1,1,private,22.07807218008123,63.04321101968553,1
10200,64557.85730019816,1389.9802506910728,11693.602514348177,7.686207527616351,5.965352184405191,31.43958982621699,98.26641535389896,0,0,private,11.63064182004748,53.76965211163102,1
10839,61129.44524794198,831.8220657237428,1505.754000981773,50.06242680704178,4.769267097446548,33.00821350377701,84.27805929706557,1,0,commercial,41.28698828145434,26.556021682523216,1
10779,72149.87938144444,1698.0410860344725,17285.97879978123,79.45155444907486,3.9289383143642542,37.87152360091891,82.09987197918925,0,0,private,28.75182462518774,73.76625648930666,1
10929,60503.64430043629,1469.3665616281025,18405.461574652436,70.70864772666981,9.076648044793853,31.91950446887282,83.70647900313315,1,0,private,21.064344761044136,72.30572515620108,1
10032,48015.50834086306,1138.0298494706012,6245.472251099429,5.022601146397376,8.368495827888205,30.458484149471683,82.50784382911078,0,0,private,35.62445511189574,41.81923250449684,1
10047,48895.83326312141,986.7384208766277,15832.74295488503,7.290183536790352,7.041897885276493,28.55803409705498,95.22561920875327,0,1,private,17.217883865919994,41.436747165988024,1
10502,45766.682165191836,999.2636756662071,7135.01097504527,40.28732826326371,4.452991332100774,31.062734625514853,71.65191970365444,1,2,private,28.252976273781393,78.6488966633863,1
10406,54432.16286634775,1222.2618641400466,10905.582551055304,29.52904940479433,6.619226747722648,32.48173204884692,74.44029973682093,0,0,private,23.618966925673323,25.065008041892863,1
